hog_input_img,rotXdeg,rotYdeg,rotZdeg,distX,distY,distZ,f
hog_input_23335,7,90,129,480,95,880,3400
hog_input_23336,7,90,129,480,95,880,3500
hog_input_23337,7,90,129,480,95,880,3600
hog_input_23338,7,90,129,480,95,880,3700
hog_input_23339,7,90,129,480,95,880,3800
hog_input_23340,7,90,129,480,95,880,3900
hog_input_23341,7,90,129,480,95,890,3000
hog_input_23342,7,90,129,480,95,890,3100
hog_input_23343,7,90,129,480,95,890,3200
hog_input_23344,7,90,129,480,95,890,3300
hog_input_23345,7,90,129,480,95,890,3400
hog_input_23346,7,90,129,480,95,890,3500
hog_input_23347,7,90,129,480,95,890,3600
hog_input_23348,7,90,129,480,95,890,3700
hog_input_23349,7,90,129,480,95,890,3800
hog_input_23350,7,90,129,480,95,890,3900
hog_input_23351,7,90,129,480,95,900,3000
hog_input_23352,7,90,129,480,95,900,3100
hog_input_23353,7,90,129,480,95,900,3200
hog_input_23354,7,90,129,480,95,900,3300
hog_input_23355,7,90,129,480,95,900,3400
hog_input_23356,7,90,129,480,95,900,3500
hog_input_23357,7,90,129,480,95,900,3600
hog_input_23358,7,90,129,480,95,900,3700
hog_input_23359,7,90,129,480,95,900,3800
hog_input_23360,7,90,129,480,95,900,3900
hog_input_23361,7,90,129,480,95,910,3000
hog_input_23362,7,90,129,480,95,910,3100
hog_input_23363,7,90,129,480,95,910,3200
hog_input_23364,7,90,129,480,95,910,3300
hog_input_23365,7,90,129,480,95,910,3400
hog_input_23366,7,90,129,480,95,910,3500
hog_input_23367,7,90,129,480,95,910,3600
hog_input_23368,7,90,129,480,95,910,3700
hog_input_23369,7,90,129,480,95,910,3800
hog_input_23370,7,90,129,480,95,910,3900
hog_input_23371,7,90,129,480,95,920,3000
hog_input_23372,7,90,129,480,95,920,3100
hog_input_23373,7,90,129,480,95,920,3200
hog_input_23374,7,90,129,480,95,920,3300
hog_input_23375,7,90,129,480,95,920,3400
hog_input_23376,7,90,129,480,95,920,3500
hog_input_23377,7,90,129,480,95,920,3600
hog_input_23378,7,90,129,480,95,920,3700
hog_input_23379,7,90,129,480,95,920,3800
hog_input_23380,7,90,129,480,95,920,3900
hog_input_23381,7,90,129,480,95,930,3000
hog_input_23382,7,90,129,480,95,930,3100
hog_input_23383,7,90,129,480,95,930,3200
hog_input_23384,7,90,129,480,95,930,3300
hog_input_23385,7,90,129,480,95,930,3400
hog_input_23386,7,90,129,480,95,930,3500
hog_input_23387,7,90,129,480,95,930,3600
hog_input_23388,7,90,129,480,95,930,3700
hog_input_23389,7,90,129,480,95,930,3800
hog_input_23390,7,90,129,480,95,930,3900
hog_input_23391,7,90,129,480,95,940,3000
hog_input_23392,7,90,129,480,95,940,3100
hog_input_23393,7,90,129,480,95,940,3200
hog_input_23394,7,90,129,480,95,940,3300
hog_input_23395,7,90,129,480,95,940,3400
hog_input_23396,7,90,129,480,95,940,3500
hog_input_23397,7,90,129,480,95,940,3600
hog_input_23398,7,90,129,480,95,940,3700
hog_input_23399,7,90,129,480,95,940,3800
hog_input_23400,7,90,129,480,95,940,3900
hog_input_23401,7,90,129,490,80,850,3000
hog_input_23402,7,90,129,490,80,850,3100
hog_input_23403,7,90,129,490,80,850,3200
hog_input_23404,7,90,129,490,80,850,3300
hog_input_23405,7,90,129,490,80,850,3400
hog_input_23406,7,90,129,490,80,850,3500
hog_input_23407,7,90,129,490,80,850,3600
hog_input_23408,7,90,129,490,80,850,3700
hog_input_23409,7,90,129,490,80,850,3800
hog_input_23410,7,90,129,490,80,850,3900
hog_input_23411,7,90,129,490,80,860,3000
hog_input_23412,7,90,129,490,80,860,3100
hog_input_23413,7,90,129,490,80,860,3200
hog_input_23414,7,90,129,490,80,860,3300
hog_input_23415,7,90,129,490,80,860,3400
hog_input_23416,7,90,129,490,80,860,3500
hog_input_23417,7,90,129,490,80,860,3600
hog_input_23418,7,90,129,490,80,860,3700
hog_input_23419,7,90,129,490,80,860,3800
hog_input_23420,7,90,129,490,80,860,3900
hog_input_23421,7,90,129,490,80,870,3000
hog_input_23422,7,90,129,490,80,870,3100
hog_input_23423,7,90,129,490,80,870,3200
hog_input_23424,7,90,129,490,80,870,3300
hog_input_23425,7,90,129,490,80,870,3400
hog_input_23426,7,90,129,490,80,870,3500
hog_input_23427,7,90,129,490,80,870,3600
hog_input_23428,7,90,129,490,80,870,3700
hog_input_23429,7,90,129,490,80,870,3800
hog_input_23430,7,90,129,490,80,870,3900
hog_input_23431,7,90,129,490,80,880,3000
hog_input_23432,7,90,129,490,80,880,3100
hog_input_23433,7,90,129,490,80,880,3200
hog_input_23434,7,90,129,490,80,880,3300
hog_input_23435,7,90,129,490,80,880,3400
hog_input_23436,7,90,129,490,80,880,3500
hog_input_23437,7,90,129,490,80,880,3600
hog_input_23438,7,90,129,490,80,880,3700
hog_input_23439,7,90,129,490,80,880,3800
hog_input_23440,7,90,129,490,80,880,3900
hog_input_23441,7,90,129,490,80,890,3000
hog_input_23442,7,90,129,490,80,890,3100
hog_input_23443,7,90,129,490,80,890,3200
hog_input_23444,7,90,129,490,80,890,3300
hog_input_23445,7,90,129,490,80,890,3400
hog_input_23446,7,90,129,490,80,890,3500
hog_input_23447,7,90,129,490,80,890,3600
hog_input_23448,7,90,129,490,80,890,3700
hog_input_23449,7,90,129,490,80,890,3800
hog_input_23450,7,90,129,490,80,890,3900
hog_input_23451,7,90,129,490,80,900,3000
hog_input_23452,7,90,129,490,80,900,3100
hog_input_23453,7,90,129,490,80,900,3200
hog_input_23454,7,90,129,490,80,900,3300
hog_input_23455,7,90,129,490,80,900,3400
hog_input_23456,7,90,129,490,80,900,3500
hog_input_23457,7,90,129,490,80,900,3600
hog_input_23458,7,90,129,490,80,900,3700
hog_input_23459,7,90,129,490,80,900,3800
hog_input_23460,7,90,129,490,80,900,3900
hog_input_23461,7,90,129,490,80,910,3000
hog_input_23462,7,90,129,490,80,910,3100
hog_input_23463,7,90,129,490,80,910,3200
hog_input_23464,7,90,129,490,80,910,3300
hog_input_23465,7,90,129,490,80,910,3400
hog_input_23466,7,90,129,490,80,910,3500
hog_input_23467,7,90,129,490,80,910,3600
hog_input_23468,7,90,129,490,80,910,3700
hog_input_23469,7,90,129,490,80,910,3800
hog_input_23470,7,90,129,490,80,910,3900
hog_input_23471,7,90,129,490,80,920,3000
hog_input_23472,7,90,129,490,80,920,3100
hog_input_23473,7,90,129,490,80,920,3200
hog_input_23474,7,90,129,490,80,920,3300
hog_input_23475,7,90,129,490,80,920,3400
hog_input_23476,7,90,129,490,80,920,3500
hog_input_23477,7,90,129,490,80,920,3600
hog_input_23478,7,90,129,490,80,920,3700
hog_input_23479,7,90,129,490,80,920,3800
hog_input_23480,7,90,129,490,80,920,3900
hog_input_23481,7,90,129,490,80,930,3000
hog_input_23482,7,90,129,490,80,930,3100
hog_input_23483,7,90,129,490,80,930,3200
hog_input_23484,7,90,129,490,80,930,3300
hog_input_23485,7,90,129,490,80,930,3400
hog_input_23486,7,90,129,490,80,930,3500
hog_input_23487,7,90,129,490,80,930,3600
hog_input_23488,7,90,129,490,80,930,3700
hog_input_23489,7,90,129,490,80,930,3800
hog_input_23490,7,90,129,490,80,930,3900
hog_input_23491,7,90,129,490,80,940,3000
hog_input_23492,7,90,129,490,80,940,3100
hog_input_23493,7,90,129,490,80,940,3200
hog_input_23494,7,90,129,490,80,940,3300
hog_input_23495,7,90,129,490,80,940,3400
hog_input_23496,7,90,129,490,80,940,3500
hog_input_23497,7,90,129,490,80,940,3600
hog_input_23498,7,90,129,490,80,940,3700
hog_input_23499,7,90,129,490,80,940,3800
hog_input_23500,7,90,129,490,80,940,3900
hog_input_23501,7,90,129,490,83,850,3000
hog_input_23502,7,90,129,490,83,850,3100
hog_input_23503,7,90,129,490,83,850,3200
hog_input_23504,7,90,129,490,83,850,3300
hog_input_23505,7,90,129,490,83,850,3400
hog_input_23506,7,90,129,490,83,850,3500
hog_input_23507,7,90,129,490,83,850,3600
hog_input_23508,7,90,129,490,83,850,3700
hog_input_23509,7,90,129,490,83,850,3800
hog_input_23510,7,90,129,490,83,850,3900
hog_input_23511,7,90,129,490,83,860,3000
hog_input_23512,7,90,129,490,83,860,3100
hog_input_23513,7,90,129,490,83,860,3200
hog_input_23514,7,90,129,490,83,860,3300
hog_input_23515,7,90,129,490,83,860,3400
hog_input_23516,7,90,129,490,83,860,3500
hog_input_23517,7,90,129,490,83,860,3600
hog_input_23518,7,90,129,490,83,860,3700
hog_input_23519,7,90,129,490,83,860,3800
hog_input_23520,7,90,129,490,83,860,3900
hog_input_23521,7,90,129,490,83,870,3000
hog_input_23522,7,90,129,490,83,870,3100
hog_input_23523,7,90,129,490,83,870,3200
hog_input_23524,7,90,129,490,83,870,3300
hog_input_23525,7,90,129,490,83,870,3400
hog_input_23526,7,90,129,490,83,870,3500
hog_input_23527,7,90,129,490,83,870,3600
hog_input_23528,7,90,129,490,83,870,3700
hog_input_23529,7,90,129,490,83,870,3800
hog_input_23530,7,90,129,490,83,870,3900
hog_input_23531,7,90,129,490,83,880,3000
hog_input_23532,7,90,129,490,83,880,3100
hog_input_23533,7,90,129,490,83,880,3200
hog_input_23534,7,90,129,490,83,880,3300
hog_input_23535,7,90,129,490,83,880,3400
hog_input_23536,7,90,129,490,83,880,3500
hog_input_23537,7,90,129,490,83,880,3600
hog_input_23538,7,90,129,490,83,880,3700
hog_input_23539,7,90,129,490,83,880,3800
hog_input_23540,7,90,129,490,83,880,3900
hog_input_23541,7,90,129,490,83,890,3000
hog_input_23542,7,90,129,490,83,890,3100
hog_input_23543,7,90,129,490,83,890,3200
hog_input_23544,7,90,129,490,83,890,3300
hog_input_23545,7,90,129,490,83,890,3400
hog_input_23546,7,90,129,490,83,890,3500
hog_input_23547,7,90,129,490,83,890,3600
hog_input_23548,7,90,129,490,83,890,3700
hog_input_23549,7,90,129,490,83,890,3800
hog_input_23550,7,90,129,490,83,890,3900
hog_input_23551,7,90,129,490,83,900,3000
hog_input_23552,7,90,129,490,83,900,3100
hog_input_23553,7,90,129,490,83,900,3200
hog_input_23554,7,90,129,490,83,900,3300
hog_input_23555,7,90,129,490,83,900,3400
hog_input_23556,7,90,129,490,83,900,3500
hog_input_23557,7,90,129,490,83,900,3600
hog_input_23558,7,90,129,490,83,900,3700
hog_input_23559,7,90,129,490,83,900,3800
hog_input_23560,7,90,129,490,83,900,3900
hog_input_23561,7,90,129,490,83,910,3000
hog_input_23562,7,90,129,490,83,910,3100
hog_input_23563,7,90,129,490,83,910,3200
hog_input_23564,7,90,129,490,83,910,3300
hog_input_23565,7,90,129,490,83,910,3400
hog_input_23566,7,90,129,490,83,910,3500
hog_input_23567,7,90,129,490,83,910,3600
hog_input_23568,7,90,129,490,83,910,3700
hog_input_23569,7,90,129,490,83,910,3800
hog_input_23570,7,90,129,490,83,910,3900
hog_input_23571,7,90,129,490,83,920,3000
hog_input_23572,7,90,129,490,83,920,3100
hog_input_23573,7,90,129,490,83,920,3200
hog_input_23574,7,90,129,490,83,920,3300
hog_input_23575,7,90,129,490,83,920,3400
hog_input_23576,7,90,129,490,83,920,3500
hog_input_23577,7,90,129,490,83,920,3600
hog_input_23578,7,90,129,490,83,920,3700
hog_input_23579,7,90,129,490,83,920,3800
hog_input_23580,7,90,129,490,83,920,3900
hog_input_23581,7,90,129,490,83,930,3000
hog_input_23582,7,90,129,490,83,930,3100
hog_input_23583,7,90,129,490,83,930,3200
hog_input_23584,7,90,129,490,83,930,3300
hog_input_23585,7,90,129,490,83,930,3400
hog_input_23586,7,90,129,490,83,930,3500
hog_input_23587,7,90,129,490,83,930,3600
hog_input_23588,7,90,129,490,83,930,3700
hog_input_23589,7,90,129,490,83,930,3800
hog_input_23590,7,90,129,490,83,930,3900
hog_input_23591,7,90,129,490,83,940,3000
hog_input_23592,7,90,129,490,83,940,3100
hog_input_23593,7,90,129,490,83,940,3200
hog_input_23594,7,90,129,490,83,940,3300
hog_input_23595,7,90,129,490,83,940,3400
hog_input_23596,7,90,129,490,83,940,3500
hog_input_23597,7,90,129,490,83,940,3600
hog_input_23598,7,90,129,490,83,940,3700
hog_input_23599,7,90,129,490,83,940,3800
hog_input_23600,7,90,129,490,83,940,3900
hog_input_23601,7,90,129,490,86,850,3000
hog_input_23602,7,90,129,490,86,850,3100
hog_input_23603,7,90,129,490,86,850,3200
hog_input_23604,7,90,129,490,86,850,3300
hog_input_23605,7,90,129,490,86,850,3400
hog_input_23606,7,90,129,490,86,850,3500
hog_input_23607,7,90,129,490,86,850,3600
hog_input_23608,7,90,129,490,86,850,3700
hog_input_23609,7,90,129,490,86,850,3800
hog_input_23610,7,90,129,490,86,850,3900
hog_input_23611,7,90,129,490,86,860,3000
hog_input_23612,7,90,129,490,86,860,3100
hog_input_23613,7,90,129,490,86,860,3200
hog_input_23614,7,90,129,490,86,860,3300
hog_input_23615,7,90,129,490,86,860,3400
hog_input_23616,7,90,129,490,86,860,3500
hog_input_23617,7,90,129,490,86,860,3600
hog_input_23618,7,90,129,490,86,860,3700
hog_input_23619,7,90,129,490,86,860,3800
hog_input_23620,7,90,129,490,86,860,3900
hog_input_23621,7,90,129,490,86,870,3000
hog_input_23622,7,90,129,490,86,870,3100
hog_input_23623,7,90,129,490,86,870,3200
hog_input_23624,7,90,129,490,86,870,3300
hog_input_23625,7,90,129,490,86,870,3400
hog_input_23626,7,90,129,490,86,870,3500
hog_input_23627,7,90,129,490,86,870,3600
hog_input_23628,7,90,129,490,86,870,3700
hog_input_23629,7,90,129,490,86,870,3800
hog_input_23630,7,90,129,490,86,870,3900
hog_input_23631,7,90,129,490,86,880,3000
hog_input_23632,7,90,129,490,86,880,3100
hog_input_23633,7,90,129,490,86,880,3200
hog_input_23634,7,90,129,490,86,880,3300
hog_input_23635,7,90,129,490,86,880,3400
hog_input_23636,7,90,129,490,86,880,3500
hog_input_23637,7,90,129,490,86,880,3600
hog_input_23638,7,90,129,490,86,880,3700
hog_input_23639,7,90,129,490,86,880,3800
hog_input_23640,7,90,129,490,86,880,3900
hog_input_23641,7,90,129,490,86,890,3000
hog_input_23642,7,90,129,490,86,890,3100
hog_input_23643,7,90,129,490,86,890,3200
hog_input_23644,7,90,129,490,86,890,3300
hog_input_23645,7,90,129,490,86,890,3400
hog_input_23646,7,90,129,490,86,890,3500
hog_input_23647,7,90,129,490,86,890,3600
hog_input_23648,7,90,129,490,86,890,3700
hog_input_23649,7,90,129,490,86,890,3800
hog_input_23650,7,90,129,490,86,890,3900
hog_input_23651,7,90,129,490,86,900,3000
hog_input_23652,7,90,129,490,86,900,3100
hog_input_23653,7,90,129,490,86,900,3200
hog_input_23654,7,90,129,490,86,900,3300
hog_input_23655,7,90,129,490,86,900,3400
hog_input_23656,7,90,129,490,86,900,3500
hog_input_23657,7,90,129,490,86,900,3600
hog_input_23658,7,90,129,490,86,900,3700
hog_input_23659,7,90,129,490,86,900,3800
hog_input_23660,7,90,129,490,86,900,3900
hog_input_23661,7,90,129,490,86,910,3000
hog_input_23662,7,90,129,490,86,910,3100
hog_input_23663,7,90,129,490,86,910,3200
hog_input_23664,7,90,129,490,86,910,3300
hog_input_23665,7,90,129,490,86,910,3400
hog_input_23666,7,90,129,490,86,910,3500
hog_input_23667,7,90,129,490,86,910,3600
hog_input_23668,7,90,129,490,86,910,3700
hog_input_23669,7,90,129,490,86,910,3800
hog_input_23670,7,90,129,490,86,910,3900
hog_input_23671,7,90,129,490,86,920,3000
hog_input_23672,7,90,129,490,86,920,3100
hog_input_23673,7,90,129,490,86,920,3200
hog_input_23674,7,90,129,490,86,920,3300
hog_input_23675,7,90,129,490,86,920,3400
hog_input_23676,7,90,129,490,86,920,3500
hog_input_23677,7,90,129,490,86,920,3600
hog_input_23678,7,90,129,490,86,920,3700
hog_input_23679,7,90,129,490,86,920,3800
hog_input_23680,7,90,129,490,86,920,3900
hog_input_23681,7,90,129,490,86,930,3000
hog_input_23682,7,90,129,490,86,930,3100
hog_input_23683,7,90,129,490,86,930,3200
hog_input_23684,7,90,129,490,86,930,3300
hog_input_23685,7,90,129,490,86,930,3400
hog_input_23686,7,90,129,490,86,930,3500
hog_input_23687,7,90,129,490,86,930,3600
hog_input_23688,7,90,129,490,86,930,3700
hog_input_23689,7,90,129,490,86,930,3800
hog_input_23690,7,90,129,490,86,930,3900
hog_input_23691,7,90,129,490,86,940,3000
hog_input_23692,7,90,129,490,86,940,3100
hog_input_23693,7,90,129,490,86,940,3200
hog_input_23694,7,90,129,490,86,940,3300
hog_input_23695,7,90,129,490,86,940,3400
hog_input_23696,7,90,129,490,86,940,3500
hog_input_23697,7,90,129,490,86,940,3600
hog_input_23698,7,90,129,490,86,940,3700
hog_input_23699,7,90,129,490,86,940,3800
hog_input_23700,7,90,129,490,86,940,3900
hog_input_23701,7,90,129,490,89,850,3000
hog_input_23702,7,90,129,490,89,850,3100
hog_input_23703,7,90,129,490,89,850,3200
hog_input_23704,7,90,129,490,89,850,3300
hog_input_23705,7,90,129,490,89,850,3400
hog_input_23706,7,90,129,490,89,850,3500
hog_input_23707,7,90,129,490,89,850,3600
hog_input_23708,7,90,129,490,89,850,3700
hog_input_23709,7,90,129,490,89,850,3800
hog_input_23710,7,90,129,490,89,850,3900
hog_input_23711,7,90,129,490,89,860,3000
hog_input_23712,7,90,129,490,89,860,3100
hog_input_23713,7,90,129,490,89,860,3200
hog_input_23714,7,90,129,490,89,860,3300
hog_input_23715,7,90,129,490,89,860,3400
hog_input_23716,7,90,129,490,89,860,3500
hog_input_23717,7,90,129,490,89,860,3600
hog_input_23718,7,90,129,490,89,860,3700
hog_input_23719,7,90,129,490,89,860,3800
hog_input_23720,7,90,129,490,89,860,3900
hog_input_23721,7,90,129,490,89,870,3000
hog_input_23722,7,90,129,490,89,870,3100
hog_input_23723,7,90,129,490,89,870,3200
hog_input_23724,7,90,129,490,89,870,3300
hog_input_23725,7,90,129,490,89,870,3400
hog_input_23726,7,90,129,490,89,870,3500
hog_input_23727,7,90,129,490,89,870,3600
hog_input_23728,7,90,129,490,89,870,3700
hog_input_23729,7,90,129,490,89,870,3800
hog_input_23730,7,90,129,490,89,870,3900
hog_input_23731,7,90,129,490,89,880,3000
hog_input_23732,7,90,129,490,89,880,3100
hog_input_23733,7,90,129,490,89,880,3200
hog_input_23734,7,90,129,490,89,880,3300
hog_input_23735,7,90,129,490,89,880,3400
hog_input_23736,7,90,129,490,89,880,3500
hog_input_23737,7,90,129,490,89,880,3600
hog_input_23738,7,90,129,490,89,880,3700
hog_input_23739,7,90,129,490,89,880,3800
hog_input_23740,7,90,129,490,89,880,3900
hog_input_23741,7,90,129,490,89,890,3000
hog_input_23742,7,90,129,490,89,890,3100
hog_input_23743,7,90,129,490,89,890,3200
hog_input_23744,7,90,129,490,89,890,3300
hog_input_23745,7,90,129,490,89,890,3400
hog_input_23746,7,90,129,490,89,890,3500
hog_input_23747,7,90,129,490,89,890,3600
hog_input_23748,7,90,129,490,89,890,3700
hog_input_23749,7,90,129,490,89,890,3800
hog_input_23750,7,90,129,490,89,890,3900
hog_input_23751,7,90,129,490,89,900,3000
hog_input_23752,7,90,129,490,89,900,3100
hog_input_23753,7,90,129,490,89,900,3200
hog_input_23754,7,90,129,490,89,900,3300
hog_input_23755,7,90,129,490,89,900,3400
hog_input_23756,7,90,129,490,89,900,3500
hog_input_23757,7,90,129,490,89,900,3600
hog_input_23758,7,90,129,490,89,900,3700
hog_input_23759,7,90,129,490,89,900,3800
hog_input_23760,7,90,129,490,89,900,3900
hog_input_23761,7,90,129,490,89,910,3000
hog_input_23762,7,90,129,490,89,910,3100
hog_input_23763,7,90,129,490,89,910,3200
hog_input_23764,7,90,129,490,89,910,3300
hog_input_23765,7,90,129,490,89,910,3400
hog_input_23766,7,90,129,490,89,910,3500
hog_input_23767,7,90,129,490,89,910,3600
hog_input_23768,7,90,129,490,89,910,3700
hog_input_23769,7,90,129,490,89,910,3800
hog_input_23770,7,90,129,490,89,910,3900
hog_input_23771,7,90,129,490,89,920,3000
hog_input_23772,7,90,129,490,89,920,3100
hog_input_23773,7,90,129,490,89,920,3200
hog_input_23774,7,90,129,490,89,920,3300
hog_input_23775,7,90,129,490,89,920,3400
hog_input_23776,7,90,129,490,89,920,3500
hog_input_23777,7,90,129,490,89,920,3600
hog_input_23778,7,90,129,490,89,920,3700
hog_input_23779,7,90,129,490,89,920,3800
hog_input_23780,7,90,129,490,89,920,3900
hog_input_23781,7,90,129,490,89,930,3000
hog_input_23782,7,90,129,490,89,930,3100
hog_input_23783,7,90,129,490,89,930,3200
hog_input_23784,7,90,129,490,89,930,3300
hog_input_23785,7,90,129,490,89,930,3400
hog_input_23786,7,90,129,490,89,930,3500
hog_input_23787,7,90,129,490,89,930,3600
hog_input_23788,7,90,129,490,89,930,3700
hog_input_23789,7,90,129,490,89,930,3800
hog_input_23790,7,90,129,490,89,930,3900
hog_input_23791,7,90,129,490,89,940,3000
hog_input_23792,7,90,129,490,89,940,3100
hog_input_23793,7,90,129,490,89,940,3200
hog_input_23794,7,90,129,490,89,940,3300
hog_input_23795,7,90,129,490,89,940,3400
hog_input_23796,7,90,129,490,89,940,3500
hog_input_23797,7,90,129,490,89,940,3600
hog_input_23798,7,90,129,490,89,940,3700
hog_input_23799,7,90,129,490,89,940,3800
hog_input_23800,7,90,129,490,89,940,3900
hog_input_23801,7,90,129,490,92,850,3000
hog_input_23802,7,90,129,490,92,850,3100
hog_input_23803,7,90,129,490,92,850,3200
hog_input_23804,7,90,129,490,92,850,3300
hog_input_23805,7,90,129,490,92,850,3400
hog_input_23806,7,90,129,490,92,850,3500
hog_input_23807,7,90,129,490,92,850,3600
hog_input_23808,7,90,129,490,92,850,3700
hog_input_23809,7,90,129,490,92,850,3800
hog_input_23810,7,90,129,490,92,850,3900
hog_input_23811,7,90,129,490,92,860,3000
hog_input_23812,7,90,129,490,92,860,3100
hog_input_23813,7,90,129,490,92,860,3200
hog_input_23814,7,90,129,490,92,860,3300
hog_input_23815,7,90,129,490,92,860,3400
hog_input_23816,7,90,129,490,92,860,3500
hog_input_23817,7,90,129,490,92,860,3600
hog_input_23818,7,90,129,490,92,860,3700
hog_input_23819,7,90,129,490,92,860,3800
hog_input_23820,7,90,129,490,92,860,3900
hog_input_23821,7,90,129,490,92,870,3000
hog_input_23822,7,90,129,490,92,870,3100
hog_input_23823,7,90,129,490,92,870,3200
hog_input_23824,7,90,129,490,92,870,3300
hog_input_23825,7,90,129,490,92,870,3400
hog_input_23826,7,90,129,490,92,870,3500
